id,N,P,K,temperature,humidity,ph,rainfall,treatment_availablility,severity
1618,22,17,5,24.12188673,90.72351622,6.945562889,102.835632,Young Plant Stage,5
1619,13,5,8,23.85340379,90.10522549,7.474710503,103.923226,Young Plant Stage,5
1620,16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,Young Plant Stage,5
1621,4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,Young Plant Stage,5
1622,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,Young Plant Stage,5
1623,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,Young Plant Stage,5
1624,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,Young Plant Stage,5
1625,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,Young Plant Stage,5
1626,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,Young Plant Stage,5
1627,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,Young Plant Stage,5
1628,11,14,5,11.50322938,94.8933184,6.946354724,115.5683776,Young Plant Stage,5
1629,9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,Young Plant Stage,5
1630,5,18,14,33.1056981,93.48447453,7.434118807,119.1709113,Young Plant Stage,5
1631,29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,Young Plant Stage,5
1632,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,Young Plant Stage,5
1633,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,Young Plant Stage,5
1634,15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,Young Plant Stage,5
1635,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,Young Plant Stage,5
1636,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,Young Plant Stage,5
1637,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,Young Plant Stage,5
1638,6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,Young Plant Stage,5
1639,10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,Young Plant Stage,5
1640,1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,Young Plant Stage,5
1641,1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,Young Plant Stage,5
1642,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,Young Plant Stage,5
1643,24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,Young Plant Stage,5
1644,36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,Young Plant Stage,5
1645,40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,Young Plant Stage,5
1646,40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,Young Plant Stage,5
1647,32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,Young Plant Stage,5
1648,9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,Young Plant Stage,5
1649,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,Young Plant Stage,5
1650,15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,Young Plant Stage,5
1651,29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,Young Plant Stage,5
1652,1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,Young Plant Stage,5
1653,18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,Young Plant Stage,5
1654,14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,Young Plant Stage,5
1655,33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,Young Plant Stage,5
1656,4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,Young Plant Stage,5
1657,17,16,14,16.39624284,92.18151927,6.625538653,102.944161,Young Plant Stage,5
1658,12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,Young Plant Stage,5
1659,34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,Young Plant Stage,5
1660,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,Young Plant Stage,5
1661,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,Young Plant Stage,5
1662,12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,Young Plant Stage,5
1663,12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,Young Plant Stage,5
1664,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,Young Plant Stage,5
1665,19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,Young Plant Stage,5
1666,39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,Young Plant Stage,5
1667,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,Young Plant Stage,5
1668,36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,Young Plant Stage,5
1669,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,Young Plant Stage,5
1670,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,Young Plant Stage,5
1671,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,Young Plant Stage,5
1672,18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,Young Plant Stage,5
1673,20,20,10,11.86631922,93.68394562,6.976997772,106.060149,Young Plant Stage,5
1674,5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,Young Plant Stage,5
1675,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,Young Plant Stage,5
1676,25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,Young Plant Stage,5
1677,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,Young Plant Stage,5
1678,37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,Young Plant Stage,5
1679,26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,Young Plant Stage,5
1680,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,Young Plant Stage,5
1681,32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,Young Plant Stage,5
1682,19,7,9,27.255435,91.71369387,6.969883483,101.139435,Young Plant Stage,5
1683,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,Young Plant Stage,5
1684,24,30,11,32.39523995,94.51768464,6.601395755,113.25373,Young Plant Stage,5
1685,7,17,10,10.16431299,91.22320999,6.465913274,106.362551,Young Plant Stage,5
1686,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,Young Plant Stage,5
1687,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,Young Plant Stage,5
1688,20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,Young Plant Stage,5
1689,18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,Young Plant Stage,5
1690,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,Young Plant Stage,5
1691,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,Young Plant Stage,5
1692,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,Young Plant Stage,5
1693,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,Young Plant Stage,5
1694,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,Flowering Stage,5
1695,6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,Flowering Stage,5
1696,27,30,5,32.71748548,90.54608254,7.656978112,113.328978,Flowering Stage,5
1697,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,Flowering Stage,5
1698,6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,Flowering Stage,5
1699,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,Flowering Stage,5
1700,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,Flowering Stage,5
1701,61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,Flowering Stage,5
1702,58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,Flowering Stage,5
1703,45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,Flowering Stage,5
1704,39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,Flowering Stage,5
1705,31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,Flowering Stage,5
1706,70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,Flowering Stage,5
1707,68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,Flowering Stage,5
1708,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,Flowering Stage,5
1709,38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,Flowering Stage,5
1710,69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,Flowering Stage,5
1711,58,51,47,42.13473976,91.70445386,6.757470637,197.402901,Flowering Stage,5
1712,59,47,53,32.86316618,91.4618874,6.850663232,47.271547,Flowering Stage,5
1713,44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,Flowering Stage,5
1714,56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,Flowering Stage,5
1715,69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,Flowering Stage,5
1716,56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,Flowering Stage,5
1717,49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,Flowering Stage,5
1718,38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,Flowering Stage,5
1719,54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,Flowering Stage,5
1720,57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,Flowering Stage,5
1721,39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,Flowering Stage,5
1722,58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,Flowering Stage,5
1723,61,64,52,43.30204933,92.83405443,6.641098708,110.562229,Flowering Stage,5
1724,34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,Flowering Stage,5
1725,31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,Flowering Stage,5
1726,47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,Flowering Stage,5
1727,32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,Flowering Stage,5
1728,36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,Flowering Stage,5
1729,61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,Flowering Stage,5
1730,70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,Flowering Stage,5
1731,44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,Flowering Stage,5
1732,34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,Flowering Stage,5
1733,50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,Flowering Stage,5
1734,39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,Flowering Stage,5
1735,34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,Flowering Stage,5
1736,44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,Flowering Stage,5
1737,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,Flowering Stage,5
1738,65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,Flowering Stage,5
1739,44,57,53,42.30495821,90.51431779,6.93172108,74.876786,Flowering Stage,5
1740,50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,Flowering Stage,5
1741,43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,Flowering Stage,5
1742,60,46,53,24.48620746,92.98254537,6.761953186,183.49095,Flowering Stage,5
1743,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,Flowering Stage,5
1744,59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,Flowering Stage,5
1745,60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,Flowering Stage,5
1746,42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,Flowering Stage,5
1747,35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,Flowering Stage,5
1748,34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,Flowering Stage,3
1749,36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,Flowering Stage,3
1750,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,Flowering Stage,3
1751,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,Flowering Stage,3
1752,33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,Flowering Stage,3
1753,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,Flowering Stage,3
1754,49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,Flowering Stage,3
1755,40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,Flowering Stage,3
1756,68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,Flowering Stage,3
1757,50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,Flowering Stage,3
1758,65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,Flowering Stage,3
1759,40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,Flowering Stage,3
1760,42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,Flowering Stage,3
1761,49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,Flowering Stage,3
1762,59,62,49,43.36051537,93.35191636,6.941496806,114.778071,Flowering Stage,3
1763,63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,Flowering Stage,3
1764,70,65,52,30.42012134,93.12659793,6.583528529,75.95295,Flowering Stage,3
1765,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,Flowering Stage,3
1766,40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,Flowering Stage,3
1767,63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,Flowering Stage,3
1768,45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,Flowering Stage,3
1769,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,Flowering Stage,3
1770,54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,Flowering Stage,3
1771,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,Flowering Stage,3
1772,67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,Flowering Stage,3
1773,45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,Flowering Stage,3
1774,56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,Flowering Stage,3
1775,70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,Flowering Stage,3
1776,44,47,45,38.73218907,94.73613484,6.579441304,218.142147,Flowering Stage,3
1777,50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,Flowering Stage,3
1778,52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,Flowering Stage,3
1779,35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,Flowering Stage,3
1780,68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,Flowering Stage,3
1781,32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,Flowering Stage,3
1782,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,Flowering Stage,3
1783,48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,Flowering Stage,3
1784,39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,Flowering Stage,3
1785,49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,Flowering Stage,3
1786,48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,Flowering Stage,3
1787,69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,Flowering Stage,3
1788,53,55,55,33.32315744,91.25271223,6.709668804,234.496633,Flowering Stage,3
1789,38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,Flowering Stage,3
1790,57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,Flowering Stage,3
1791,51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,Flowering Stage,3
1792,56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,Flowering Stage,3
1793,54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,Flowering Stage,3
1794,58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,Flowering Stage,3
1795,68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,Flowering Stage,3
1796,42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,Flowering Stage,3
1797,43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,Flowering Stage,3
1798,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,Flowering Stage,3
1799,56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,Flowering Stage,3
1800,39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,Flowering Stage,3
1801,18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,Flowering Stage,3
1802,37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,Flowering Stage,3
1803,13,28,33,28.130115,95.64807631,5.686972967,151.0761899,Flowering Stage,3
1804,2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,Flowering Stage,3
1805,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,Flowering Stage,3
1806,7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,Flowering Stage,3
1807,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,Flowering Stage,3
1808,34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,Flowering Stage,3
1809,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,Flowering Stage,3
1810,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,Flowering Stage,3
1811,16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,Flowering Stage,3
1812,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,Flowering Stage,3
1813,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,Flowering Stage,3
1814,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,Flowering Stage,3
1815,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,Flowering Stage,3
1816,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,Flowering Stage,3
1817,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,Flowering Stage,3
1818,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,Flowering Stage,3
1819,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,Flowering Stage,3
1820,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,Flowering Stage,3
1821,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,Flowering Stage,3
1822,24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,Flowering Stage,3
1823,1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,Flowering Stage,3
1824,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,Flowering Stage,3
1825,10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,Flowering Stage,3
1826,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,Flowering Stage,3
1827,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,Flowering Stage,3
1828,11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,Flowering Stage,3
1829,16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,Flowering Stage,3
1830,33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,Flowering Stage,3
1831,16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,Flowering Stage,3
1832,32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,Flowering Stage,3
1833,38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,Flowering Stage,3
1834,8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,Flowering Stage,3
1835,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,Flowering Stage,3
1836,29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,Flowering Stage,3
1837,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,Flowering Stage,3
1838,32,12,30,25.39241091,98.08951196,5.579845008,218.080385,Flowering Stage,3
1839,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,Flowering Stage,3
1840,14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,Flowering Stage,3
1841,27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,Flowering Stage,3
1842,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,Flowering Stage,3
1843,17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,Flowering Stage,3
1844,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,Flowering Stage,3
1845,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,Flowering Stage,3
1846,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,Flowering Stage,3
1847,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,Flowering Stage,3
1848,7,15,32,25.03512351,95.89739958,6.182232762,174.796583,Flowering Stage,3
1849,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,Flowering Stage,3
1850,34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,Flowering Stage,3
1851,14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,Flowering Stage,3
1852,18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,Flowering Stage,3
1853,7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,Flowering Stage,3
1854,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,Flowering Stage,3
1855,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,Flowering Stage,3
1856,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,Flowering Stage,3
1857,10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,Flowering Stage,3
1858,0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,Flowering Stage,3
1859,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,Flowering Stage,3
1860,37,10,32,28.96318258,95.16333673,6.165084855,222.803013,Flowering Stage,3
1861,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,Flowering Stage,3
1862,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,Flowering Stage,3
1863,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,Flowering Stage,3
1864,1,12,30,27.754298,95.94643831,5.56222383,131.0900076,Flowering Stage,3
1865,6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,Flowering Stage,3
1866,15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,Flowering Stage,3
1867,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,Flowering Stage,3
1868,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,Flowering Stage,3
1869,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,Flowering Stage,3
1870,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,Flowering Stage,3
1871,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,Flowering Stage,3
1872,1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,Flowering Stage,3
1873,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,Flowering Stage,3
1874,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,Flowering Stage,3
1875,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,Flowering Stage,3
1876,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,Flowering Stage,3
1877,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,Flowering Stage,3
1878,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,Flowering Stage,3
1879,0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,Flowering Stage,3
1880,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,Flowering Stage,3
1881,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,Flowering Stage,3
1882,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,Flowering Stage,3
1883,31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,Flowering Stage,3
1884,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,Flowering Stage,3
1885,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,Flowering Stage,3
1886,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,Flowering Stage,3
1887,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,Flowering Stage,3
1888,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,Flowering Stage,3
1889,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,Flowering Stage,3
1890,40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,Flowering Stage,3
1891,27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,Flowering Stage,3
1892,21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,Flowering Stage,3
1893,3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,Flowering Stage,3
1894,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,Flowering Stage,3
1895,27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,Flowering Stage,3
1896,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,Flowering Stage,3
1897,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,Flowering Stage,3
1898,23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,Flowering Stage,3
1899,37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,Flowering Stage,3
1900,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,Flowering Stage,3
1901,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,Flowering Stage,3
1902,136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,Flowering Stage,3
1903,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,Flowering Stage,3
1904,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,Flowering Stage,3
1905,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,Flowering Stage,3
1906,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,Flowering Stage,3
1907,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,Flowering Stage,3
1908,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,Flowering Stage,3
1909,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,Flowering Stage,3
1910,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,Flowering Stage,3
1911,107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,Flowering Stage,3
1912,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,Flowering Stage,3
1913,140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,Flowering Stage,3
1914,102,49,21,24.69315538,84.84422454,6.253343655,89.799462,Flowering Stage,3
1915,111,40,25,24.484692,84.44932014,6.187455799,90.94342484,Flowering Stage,3
1916,131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,Flowering Stage,3
1917,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,Flowering Stage,3
1918,100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,Flowering Stage,3
1919,123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,Flowering Stage,3
1920,117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,Flowering Stage,3
1921,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,Flowering Stage,3
1922,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,Flowering Stage,3
1923,107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,Flowering Stage,3
1924,100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,Flowering Stage,3
1925,125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,Flowering Stage,3
1926,105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,Flowering Stage,3
1927,102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,Flowering Stage,3
1928,131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,Flowering Stage,3
1929,139,35,15,25.248679,83.4630147,5.898293044,86.55517751,Flowering Stage,3
1930,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,Flowering Stage,3
1931,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,Flowering Stage,3
1932,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,Flowering Stage,3
1933,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,Flowering Stage,3
1934,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,Flowering Stage,3
1935,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,Flowering Stage,3
1936,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,Flowering Stage,3
1937,113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,Flowering Stage,3
1938,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,Flowering Stage,3
1939,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,Flowering Stage,3
1940,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,Flowering Stage,3
